id_persona,edad,genero,estado_civil,nivel_educativo_ingreso,tiene_hijos,num_hijos,contexto,fecha_registro
370,28,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
371,38,Femenino,Divorciado,Técnico,False,0,Penitenciario,2026-09-03
372,43,Masculino,Viudo,Superior,True,5,Penitenciario,2026-09-03
373,55,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
374,49,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
375,63,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
376,28,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
377,48,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
378,40,Femenino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
379,64,Femenino,Soltero,Superior,False,0,Penitenciario,2026-09-03
380,28,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
381,27,Masculino,Soltero,Primaria,True,7,Penitenciario,2026-09-03
382,30,Masculino,Casado,Primaria,True,4,Penitenciario,2026-09-03
383,18,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
384,31,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
385,28,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
386,39,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
387,42,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
388,60,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
389,49,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
390,31,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
391,27,Masculino,Soltero,Sin escolaridad,True,4,Penitenciario,2026-09-03
392,43,Masculino,Casado,Sin escolaridad,False,0,Penitenciario,2026-09-03
393,22,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
394,59,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
395,52,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
396,32,Masculino,Soltero,Primaria,True,6,Penitenciario,2026-09-03
397,18,Femenino,Soltero,Primaria,True,6,Penitenciario,2026-09-03
398,54,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
399,36,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
400,52,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
401,18,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
402,30,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
403,38,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
404,38,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
405,32,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
406,45,Masculino,Soltero,Técnico,True,6,Penitenciario,2026-09-03
407,25,Masculino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
408,36,Femenino,Viudo,Técnico,True,4,Penitenciario,2026-09-03
409,39,Masculino,Casado,Primaria,True,5,Penitenciario,2026-09-03
410,44,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
411,46,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
412,24,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
413,19,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
414,53,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
415,41,Masculino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
416,29,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
417,56,Masculino,Casado,Primaria,True,2,Penitenciario,2026-09-03
418,39,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
419,52,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
420,38,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
421,62,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
422,59,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
423,35,Femenino,Divorciado,Secundaria,True,1,Penitenciario,2026-09-03
424,49,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
425,45,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
426,54,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
427,26,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
428,46,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
429,50,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
430,18,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
431,23,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
432,18,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
433,34,Femenino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
434,46,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
435,56,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
436,38,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
437,57,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
438,21,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
439,18,Masculino,Viudo,Secundaria,True,2,Penitenciario,2026-09-03
440,37,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
441,42,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
442,37,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
443,18,Femenino,Divorciado,Secundaria,True,5,Penitenciario,2026-09-03
444,36,Masculino,Casado,Primaria,True,6,Penitenciario,2026-09-03
445,22,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
446,46,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
447,42,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
448,26,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
449,31,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
450,25,Femenino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
451,37,Femenino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
452,49,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
453,26,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
454,44,Masculino,Casado,Superior,True,2,Penitenciario,2026-09-03
455,31,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
456,28,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
457,36,Masculino,Viudo,Superior,True,3,Penitenciario,2026-09-03
458,25,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
459,31,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
460,23,Masculino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
461,61,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
462,38,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
463,29,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
464,40,Masculino,Soltero,Técnico,True,5,Penitenciario,2026-09-03
465,36,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
466,35,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
467,45,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
468,47,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
469,31,Masculino,Viudo,Técnico,False,0,Penitenciario,2026-09-03
470,31,Femenino,Soltero,Superior,True,7,Penitenciario,2026-09-03
471,34,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
472,18,Masculino,Soltero,Superior,True,1,Penitenciario,2026-09-03
473,19,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
474,54,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
475,57,Femenino,Viudo,Secundaria,True,4,Penitenciario,2026-09-03
476,35,Masculino,Divorciado,Secundaria,True,1,Penitenciario,2026-09-03
477,44,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
478,41,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
479,74,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
480,51,Masculino,Soltero,Sin escolaridad,True,3,Penitenciario,2026-09-03
481,36,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
482,26,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
483,18,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
484,40,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
485,28,Masculino,Divorciado,Primaria,True,3,Penitenciario,2026-09-03
486,20,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
487,30,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
488,25,Femenino,Casado,Primaria,True,3,Penitenciario,2026-09-03
489,58,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
490,48,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
491,37,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
492,55,Masculino,Divorciado,Sin escolaridad,True,3,Penitenciario,2026-09-03
493,38,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
494,27,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
495,56,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
496,44,Masculino,Casado,Sin escolaridad,False,0,Penitenciario,2026-09-03
497,25,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
498,35,Femenino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
499,27,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
500,21,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
501,49,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
502,60,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
503,21,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
504,44,Femenino,Soltero,Técnico,True,5,Penitenciario,2026-09-03
505,30,Femenino,Soltero,Técnico,True,5,Penitenciario,2026-09-03
506,32,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
507,30,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
508,27,Masculino,Casado,Secundaria,True,6,Penitenciario,2026-09-03
509,38,Femenino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
510,28,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
511,41,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
512,37,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
513,35,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
514,27,Masculino,Viudo,Secundaria,True,4,Penitenciario,2026-09-03
515,31,Masculino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
516,47,Femenino,Divorciado,Sin escolaridad,True,2,Penitenciario,2026-09-03
517,44,Femenino,Divorciado,Secundaria,True,1,Penitenciario,2026-09-03
518,26,Femenino,Casado,Superior,True,4,Penitenciario,2026-09-03
519,39,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
520,47,Masculino,Soltero,Superior,True,3,Penitenciario,2026-09-03
521,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
522,44,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
523,30,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
524,44,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
525,28,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
526,18,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
527,18,Femenino,Casado,Primaria,True,1,Penitenciario,2026-09-03
528,38,Masculino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
529,41,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
530,27,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
531,45,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
532,18,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
533,37,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
534,23,Femenino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
535,30,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
536,38,Masculino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
537,27,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
538,33,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
539,50,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
540,31,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
541,48,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
542,24,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
543,44,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
544,55,Masculino,Divorciado,Primaria,False,0,Penitenciario,2026-09-03
545,18,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
546,28,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
547,44,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
548,35,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
549,42,Femenino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
550,30,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
551,39,Masculino,Soltero,Superior,True,2,Penitenciario,2026-09-03
552,36,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
553,52,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
554,41,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
555,42,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
556,33,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
557,32,Femenino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
558,32,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
559,42,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
560,32,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
561,41,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
562,62,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
563,48,Masculino,Casado,Técnico,True,4,Penitenciario,2026-09-03
564,34,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
565,52,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
566,33,Masculino,Viudo,Primaria,True,4,Penitenciario,2026-09-03
567,18,Masculino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
568,25,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
569,18,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
570,33,Masculino,Casado,Superior,False,0,Penitenciario,2026-09-03
571,38,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
572,58,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
573,41,Femenino,Soltero,Técnico,True,1,Penitenciario,2026-09-03
574,35,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
575,47,Masculino,Divorciado,Superior,False,0,Penitenciario,2026-09-03
576,18,Femenino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
577,40,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
578,47,Masculino,Divorciado,Primaria,False,0,Penitenciario,2026-09-03
579,20,Masculino,Divorciado,Sin escolaridad,False,0,Penitenciario,2026-09-03
580,51,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
581,42,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
582,33,Femenino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
583,45,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
584,65,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
585,40,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
586,40,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
587,32,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
588,27,Masculino,Viudo,Secundaria,True,1,Penitenciario,2026-09-03
589,47,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
590,27,Masculino,Divorciado,Técnico,True,3,Penitenciario,2026-09-03
591,38,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
592,32,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
593,43,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
594,42,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
595,50,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
596,31,Masculino,Soltero,Primaria,True,5,Penitenciario,2026-09-03
597,34,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
598,26,Masculino,Soltero,Sin escolaridad,True,4,Penitenciario,2026-09-03
599,32,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
600,42,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
601,47,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
602,26,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
603,48,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
604,54,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
605,42,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
606,60,Femenino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
607,28,Masculino,Soltero,Secundaria,True,7,Penitenciario,2026-09-03
608,23,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
609,18,Masculino,Divorciado,Primaria,True,6,Penitenciario,2026-09-03
610,55,Femenino,Casado,Primaria,True,2,Penitenciario,2026-09-03
611,45,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
612,37,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
613,41,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
614,24,Masculino,Casado,Primaria,True,4,Penitenciario,2026-09-03
615,67,Femenino,Viudo,Superior,True,9,Penitenciario,2026-09-03
616,39,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
617,39,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
618,46,Masculino,Casado,Superior,True,3,Penitenciario,2026-09-03
619,43,Femenino,Casado,Superior,True,4,Penitenciario,2026-09-03
620,40,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
621,28,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
622,43,Masculino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
623,60,Femenino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
624,54,Femenino,Divorciado,Técnico,False,0,Penitenciario,2026-09-03
625,57,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
626,31,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
627,26,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
628,36,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
629,38,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
630,51,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
631,18,Femenino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
632,56,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
633,36,Masculino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
634,32,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
635,25,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
636,18,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
637,47,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
638,38,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
639,22,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
640,22,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
641,33,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
642,58,Femenino,Divorciado,Técnico,True,7,Penitenciario,2026-09-03
643,34,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
644,19,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
645,35,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
646,34,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
647,18,Femenino,Soltero,Superior,True,2,Penitenciario,2026-09-03
648,37,Femenino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
649,35,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
650,46,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
651,60,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
652,51,Masculino,Soltero,Primaria,True,6,Penitenciario,2026-09-03
653,34,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
654,24,Masculino,Divorciado,Superior,False,0,Penitenciario,2026-09-03
655,68,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
656,38,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
657,38,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
658,37,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
659,40,Femenino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
660,36,Masculino,Soltero,Primaria,True,6,Penitenciario,2026-09-03
661,31,Masculino,Divorciado,Secundaria,True,6,Penitenciario,2026-09-03
662,31,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
663,37,Masculino,Divorciado,Secundaria,True,4,Penitenciario,2026-09-03
664,31,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
665,29,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
666,39,Masculino,Soltero,Secundaria,True,7,Penitenciario,2026-09-03
