id_persona,id_establecimiento,id_educacion,fecha_inicio,fecha_termino,estado_participacion,horas_asistidas,promedio_calificacion,certificado_obtenido,fecha_registro
3141,8,4,2021-05-20,2022-05-15,Completado,472,5.5,True,2026-09-03
800,1,5,2023-06-22,2023-12-19,Completado,231,6.5,True,2026-09-03
1298,6,3,2024-05-19,2024-11-15,Completado,237,4.3,True,2026-09-03
3385,3,3,2021-07-15,2023-01-06,En Curso,276,6.5,False,2026-09-03
4905,3,1,2024-08-07,2025-08-02,Completado,458,5.2,True,2026-09-03
640,2,2,2020-08-17,2020-11-08,Abandonado,199,,False,2026-09-03
2886,3,3,2023-08-16,2023-10-28,Abandonado,288,,False,2026-09-03
4908,4,2,2022-09-09,2024-03-02,En Curso,502,5.9,False,2026-09-03
3911,7,3,2020-01-26,2021-01-20,Completado,474,4.4,True,2026-09-03
4518,3,2,2022-08-29,2023-02-25,Completado,231,4.0,True,2026-09-03
4967,10,4,2020-08-29,2022-02-20,Completado,709,4.9,True,2026-09-03
459,10,1,2023-12-19,2024-12-13,Completado,461,5.7,True,2026-09-03
3178,4,3,2020-06-08,2021-06-03,Completado,463,5.4,True,2026-09-03
479,1,4,2021-02-04,2022-07-29,Completado,697,6.1,True,2026-09-03
2101,1,4,2020-07-30,2021-07-25,Completado,470,6.4,True,2026-09-03
3716,5,2,2023-11-26,2024-11-20,Completado,465,5.9,True,2026-09-03
1025,10,3,2023-08-24,2024-08-18,Completado,472,5.2,True,2026-09-03
2496,8,4,2023-11-11,2024-05-09,En Curso,161,6.2,False,2026-09-03
1471,7,4,2022-01-27,2022-09-22,Abandonado,235,,False,2026-09-03
2197,9,4,2020-02-18,2020-08-16,En Curso,140,5.2,False,2026-09-03
25,4,5,2020-01-16,2021-07-09,Completado,714,5.4,True,2026-09-03
4995,7,4,2023-10-25,2024-10-19,En Curso,315,6.7,False,2026-09-03
4557,5,3,2021-08-15,2022-02-11,Completado,237,6.9,True,2026-09-03
3186,9,4,2024-12-04,2026-11-24,En Curso,653,5.1,False,2026-09-03
4208,7,3,2023-09-04,2024-08-29,Completado,466,6.7,True,2026-09-03
3575,10,4,2020-11-05,2021-10-31,Completado,476,6.6,True,2026-09-03
236,8,4,2023-05-16,2024-11-06,En Curso,391,5.2,False,2026-09-03
961,10,5,2020-10-28,2022-10-18,Completado,931,4.8,True,2026-09-03
1744,1,4,2023-03-19,2024-09-09,Completado,691,5.2,True,2026-09-03
4394,2,3,2024-03-16,2025-03-11,Completado,464,4.8,True,2026-09-03
4473,9,3,2023-06-03,2024-01-16,Abandonado,140,,False,2026-09-03
4448,5,3,2021-10-17,2023-04-10,Completado,685,4.2,True,2026-09-03
4946,1,3,2024-09-29,2026-09-19,Completado,939,4.8,True,2026-09-03
867,9,1,2023-08-15,2024-08-09,Completado,462,5.9,True,2026-09-03
4848,2,1,2023-02-04,2024-07-28,Completado,710,5.4,True,2026-09-03
308,4,4,2021-12-16,2022-12-11,Completado,459,6.8,True,2026-09-03
2152,6,4,2023-09-18,2024-03-16,Completado,229,4.5,True,2026-09-03
3298,7,5,2020-08-18,2021-08-13,Completado,469,6.1,True,2026-09-03
1439,3,1,2021-12-30,2022-03-21,Abandonado,165,,False,2026-09-03
1318,3,4,2022-12-10,2023-12-05,Completado,462,5.3,True,2026-09-03
4825,6,5,2020-06-07,2021-06-02,Completado,457,5.3,True,2026-09-03
4519,1,2,2023-08-21,2024-03-24,Abandonado,147,,False,2026-09-03
4320,5,4,2023-10-20,2025-04-12,En Curso,284,5.0,False,2026-09-03
1385,4,5,2023-07-27,2024-07-21,Completado,463,5.3,True,2026-09-03
1328,6,4,2022-10-20,2024-04-12,En Curso,466,4.9,False,2026-09-03
3887,6,1,2022-06-20,2023-06-15,Completado,466,5.8,True,2026-09-03
3770,9,5,2020-03-07,2022-02-25,En Curso,441,6.7,False,2026-09-03
246,7,1,2023-09-09,2024-03-07,Completado,229,6.0,True,2026-09-03
3054,6,5,2020-09-12,2021-03-11,En Curso,110,6.0,False,2026-09-03
1364,3,1,2023-10-20,2024-10-14,En Curso,146,5.4,False,2026-09-03
2806,3,5,2024-01-25,2026-01-14,Completado,917,5.6,True,2026-09-03
1284,3,2,2022-05-05,2023-04-30,Completado,479,5.0,True,2026-09-03
732,8,3,2023-03-15,2025-03-04,Completado,926,6.4,True,2026-09-03
2642,9,2,2024-04-11,2025-04-06,Completado,464,4.7,True,2026-09-03
3666,8,1,2024-10-19,2025-10-14,Completado,476,5.0,True,2026-09-03
2672,8,5,2024-02-08,2025-02-02,Completado,468,4.4,True,2026-09-03
4066,3,3,2020-02-26,2021-02-20,Completado,470,6.4,True,2026-09-03
1639,2,3,2024-06-30,2024-12-27,Completado,228,4.8,True,2026-09-03
43,3,5,2020-08-27,2022-08-17,En Curso,480,4.9,False,2026-09-03
4199,8,1,2024-01-10,2024-07-08,Completado,231,5.0,True,2026-09-03
3698,4,4,2022-08-02,2023-01-29,En Curso,76,5.0,False,2026-09-03
1314,1,2,2024-06-05,2024-12-02,Completado,232,4.4,True,2026-09-03
4042,10,1,2021-10-09,2022-10-04,Completado,460,5.2,True,2026-09-03
2145,2,2,2021-05-10,2022-05-05,Completado,471,5.7,True,2026-09-03
598,2,4,2024-02-07,2025-02-01,Completado,456,5.9,True,2026-09-03
385,4,1,2023-05-16,2024-07-13,Abandonado,277,,False,2026-09-03
996,1,4,2024-03-31,2025-03-26,Completado,475,6.0,True,2026-09-03
3277,5,2,2023-04-14,2024-06-28,Abandonado,475,,False,2026-09-03
1054,7,3,2021-04-19,2021-09-21,Abandonado,56,,False,2026-09-03
2834,8,3,2022-02-11,2022-05-16,Abandonado,154,,False,2026-09-03
3425,9,1,2021-04-26,2021-10-23,En Curso,83,6.4,False,2026-09-03
4953,10,4,2020-07-12,2022-01-03,Completado,707,6.3,True,2026-09-03
2330,4,5,2021-07-29,2022-01-25,En Curso,131,6.5,False,2026-09-03
2411,7,1,2022-03-28,2023-03-23,Completado,472,5.7,True,2026-09-03
3554,6,5,2024-05-20,2024-11-16,Completado,237,6.7,True,2026-09-03
907,3,4,2020-06-29,2021-06-24,En Curso,268,6.3,False,2026-09-03
3021,9,3,2022-02-15,2022-08-14,Completado,234,6.2,True,2026-09-03
952,1,2,2024-10-25,2026-04-18,Completado,706,6.7,True,2026-09-03
1338,9,5,2021-07-23,2022-07-18,En Curso,210,4.2,False,2026-09-03
2983,4,4,2024-12-08,2026-11-28,En Curso,395,6.3,False,2026-09-03
3708,6,1,2020-01-28,2021-07-21,En Curso,256,6.5,False,2026-09-03
927,6,2,2023-02-06,2024-02-01,En Curso,287,6.3,False,2026-09-03
3219,7,2,2021-01-08,2021-07-07,Completado,229,5.5,True,2026-09-03
3940,6,5,2021-09-28,2023-03-22,Completado,696,4.4,True,2026-09-03
2741,8,1,2024-02-25,2026-02-14,En Curso,644,5.7,False,2026-09-03
971,7,4,2021-10-18,2023-10-08,Completado,945,4.5,True,2026-09-03
4128,1,2,2021-03-04,2022-02-27,Completado,463,6.3,True,2026-09-03
4090,4,2,2021-01-26,2022-01-21,Completado,476,4.9,True,2026-09-03
1335,10,1,2023-11-03,2025-10-23,Completado,924,5.4,True,2026-09-03
1487,7,5,2024-05-17,2024-11-13,Completado,235,6.7,True,2026-09-03
1167,3,2,2021-06-17,2022-06-12,En Curso,206,6.5,False,2026-09-03
846,8,2,2024-05-06,2025-05-01,Completado,474,4.7,True,2026-09-03
4502,2,2,2020-02-20,2021-09-11,Abandonado,178,,False,2026-09-03
891,3,1,2020-12-27,2021-04-19,Abandonado,191,,False,2026-09-03
3121,7,1,2020-08-07,2021-01-12,Abandonado,183,,False,2026-09-03
4912,10,1,2024-10-28,2025-04-26,Completado,233,6.9,True,2026-09-03
147,10,5,2021-12-16,2023-12-06,Completado,919,4.9,True,2026-09-03
499,4,1,2023-01-31,2024-01-26,Completado,471,4.8,True,2026-09-03
4408,9,1,2024-09-18,2025-05-11,Abandonado,104,,False,2026-09-03
72,9,2,2023-10-24,2024-10-18,Completado,462,4.3,True,2026-09-03
493,9,4,2024-10-31,2025-04-29,Completado,231,5.1,True,2026-09-03
2442,1,1,2024-04-12,2025-06-15,Abandonado,156,,False,2026-09-03
167,9,3,2023-12-09,2025-06-01,En Curso,322,6.2,False,2026-09-03
652,6,5,2023-02-05,2024-07-29,Completado,710,4.5,True,2026-09-03
3254,2,2,2021-05-04,2022-04-28,Abandonado,260,,False,2026-09-03
1296,7,5,2022-01-09,2023-12-30,Completado,940,4.2,True,2026-09-03
2869,4,2,2020-07-28,2021-07-23,Completado,478,6.7,True,2026-09-03
1410,3,1,2022-09-21,2023-09-16,En Curso,309,4.4,False,2026-09-03
3462,1,5,2024-03-19,2025-03-14,Completado,472,4.5,True,2026-09-03
175,1,2,2023-03-09,2023-09-05,Completado,235,5.0,True,2026-09-03
3127,5,2,2024-03-28,2024-05-28,Abandonado,83,,False,2026-09-03
4062,4,4,2024-01-01,2024-12-26,Completado,477,6.7,True,2026-09-03
3336,2,4,2022-11-22,2024-11-11,Completado,919,6.6,True,2026-09-03
2931,7,2,2021-01-05,2022-06-29,Completado,690,5.6,True,2026-09-03
1375,7,1,2021-03-14,2022-03-09,Completado,469,6.9,True,2026-09-03
3349,6,4,2020-07-29,2021-07-24,Completado,470,5.3,True,2026-09-03
1636,10,3,2024-11-12,2025-11-07,En Curso,264,6.3,False,2026-09-03
1438,4,3,2020-10-25,2021-06-03,Abandonado,149,,False,2026-09-03
3142,5,5,2022-08-07,2024-01-29,En Curso,446,5.3,False,2026-09-03
991,5,4,2023-10-15,2025-04-07,Completado,695,5.9,True,2026-09-03
4919,4,2,2024-11-14,2025-06-06,Abandonado,281,,False,2026-09-03
2250,5,3,2024-08-13,2025-08-08,Completado,475,6.7,True,2026-09-03
1860,9,5,2021-09-15,2023-03-09,Completado,685,4.2,True,2026-09-03
922,10,1,2021-06-27,2023-06-17,En Curso,505,5.9,False,2026-09-03
436,3,4,2020-04-26,2021-10-18,Completado,718,4.7,True,2026-09-03
616,3,3,2020-04-13,2020-10-10,En Curso,151,4.5,False,2026-09-03
425,10,4,2023-07-08,2024-07-02,Completado,466,5.9,True,2026-09-03
4558,5,5,2020-09-30,2021-09-25,Completado,470,4.0,True,2026-09-03
2639,10,3,2023-11-21,2024-11-15,Completado,458,4.1,True,2026-09-03
2641,8,4,2021-10-18,2023-04-11,Completado,704,6.4,True,2026-09-03
1938,1,3,2020-04-17,2022-04-07,En Curso,634,6.1,False,2026-09-03
2391,1,3,2023-03-15,2025-03-04,Completado,959,6.0,True,2026-09-03
2091,7,3,2022-09-16,2024-09-05,Completado,930,6.7,True,2026-09-03
3398,6,3,2021-05-06,2022-05-01,Completado,473,5.7,True,2026-09-03
4807,2,3,2022-07-28,2023-01-24,Completado,229,4.6,True,2026-09-03
2357,10,2,2022-02-21,2023-01-31,Abandonado,139,,False,2026-09-03
2792,8,4,2020-02-09,2021-02-03,Completado,464,6.3,True,2026-09-03
4594,2,1,2024-04-16,2025-04-11,En Curso,273,5.8,False,2026-09-03
4467,8,4,2022-12-01,2024-05-24,Completado,691,6.7,True,2026-09-03
110,3,1,2021-12-09,2022-12-04,En Curso,150,4.3,False,2026-09-03
520,5,2,2021-07-04,2022-04-28,Abandonado,48,,False,2026-09-03
3075,9,5,2021-01-10,2021-09-19,Abandonado,152,,False,2026-09-03
2992,5,3,2024-09-24,2024-12-04,Abandonado,100,,False,2026-09-03
760,4,5,2023-08-22,2024-08-16,Completado,461,4.8,True,2026-09-03
3303,9,1,2024-08-19,2025-08-14,Completado,475,6.4,True,2026-09-03
1194,2,2,2021-09-13,2023-09-03,Completado,919,5.0,True,2026-09-03
673,7,1,2022-04-04,2022-10-15,Abandonado,335,,False,2026-09-03
4513,5,5,2021-02-05,2021-08-04,Completado,239,5.0,True,2026-09-03
4785,1,1,2023-03-20,2023-09-16,Completado,237,4.9,True,2026-09-03
514,10,1,2021-08-09,2022-08-04,Completado,476,4.1,True,2026-09-03
1138,6,4,2020-04-15,2020-08-17,Abandonado,312,,False,2026-09-03
3023,9,2,2020-04-17,2021-04-12,Completado,459,4.1,True,2026-09-03
4811,1,4,2020-01-01,2020-12-26,En Curso,315,5.1,False,2026-09-03
3087,4,5,2020-11-25,2022-05-19,Completado,696,5.9,True,2026-09-03
396,6,2,2023-09-14,2025-09-03,En Curso,404,6.3,False,2026-09-03
3852,10,3,2023-12-21,2025-06-13,Completado,692,4.8,True,2026-09-03
1609,3,5,2020-08-25,2021-08-20,Completado,469,6.5,True,2026-09-03
1044,9,5,2021-01-18,2022-01-13,En Curso,282,6.0,False,2026-09-03
4132,7,3,2023-01-21,2024-01-16,Completado,465,5.2,True,2026-09-03
1729,7,2,2023-04-28,2024-04-22,Completado,470,4.2,True,2026-09-03
379,9,1,2024-06-19,2026-06-09,Completado,927,4.3,True,2026-09-03
204,9,1,2021-12-13,2023-12-03,Completado,929,6.1,True,2026-09-03
1325,8,1,2024-12-22,2025-06-20,Completado,237,6.8,True,2026-09-03
2860,3,5,2024-05-27,2026-05-17,Completado,913,4.6,True,2026-09-03
1397,2,4,2020-12-09,2021-12-04,En Curso,199,4.9,False,2026-09-03
334,7,3,2023-04-11,2023-10-08,Completado,229,5.3,True,2026-09-03
2299,10,4,2022-01-04,2022-12-30,Completado,466,5.8,True,2026-09-03
702,9,1,2023-05-26,2023-09-28,Abandonado,193,,False,2026-09-03
3979,9,5,2023-09-26,2024-09-20,En Curso,284,4.1,False,2026-09-03
1844,7,5,2022-10-02,2023-08-09,Abandonado,209,,False,2026-09-03
1249,2,2,2020-08-14,2022-02-05,Completado,708,6.5,True,2026-09-03
1517,9,5,2024-03-30,2024-06-18,Abandonado,65,,False,2026-09-03
2753,5,3,2020-05-24,2021-05-19,Completado,460,6.1,True,2026-09-03
289,6,1,2021-05-05,2022-04-30,Completado,469,5.4,True,2026-09-03
1231,8,4,2020-02-16,2021-02-10,Completado,478,6.1,True,2026-09-03
38,8,5,2022-06-03,2023-05-29,Completado,478,4.0,True,2026-09-03
1690,9,2,2022-08-20,2024-02-11,En Curso,287,4.9,False,2026-09-03
3518,9,4,2021-04-27,2021-10-11,Abandonado,173,,False,2026-09-03
2102,8,2,2024-03-30,2025-03-25,Completado,469,6.1,True,2026-09-03
3969,8,5,2024-02-04,2025-01-29,Completado,466,5.2,True,2026-09-03
4447,5,1,2023-03-21,2023-10-06,Abandonado,224,,False,2026-09-03
988,2,3,2023-11-09,2025-10-29,Completado,933,6.8,True,2026-09-03
3464,9,2,2020-02-25,2021-02-19,Completado,469,7.0,True,2026-09-03
3945,3,1,2022-08-11,2023-08-06,Completado,466,4.4,True,2026-09-03
368,2,5,2022-07-16,2023-07-11,Completado,457,4.7,True,2026-09-03
613,6,4,2021-11-14,2022-05-13,Completado,237,6.9,True,2026-09-03
4053,7,2,2020-11-05,2021-10-31,Completado,470,6.1,True,2026-09-03
4365,7,1,2022-05-08,2024-04-27,En Curso,449,5.8,False,2026-09-03
231,10,3,2022-05-19,2022-11-15,Completado,233,4.8,True,2026-09-03
4964,7,1,2022-12-08,2023-06-06,Completado,235,7.0,True,2026-09-03
2618,2,5,2024-09-28,2025-09-23,Completado,456,5.7,True,2026-09-03
3497,3,1,2022-12-04,2023-11-29,Completado,468,6.6,True,2026-09-03
2304,8,2,2022-05-17,2022-07-01,Abandonado,162,,False,2026-09-03
2354,1,5,2023-09-20,2025-03-13,En Curso,424,6.8,False,2026-09-03
3562,3,4,2020-11-25,2022-05-19,Completado,703,6.7,True,2026-09-03
1661,9,5,2020-06-23,2020-12-20,Completado,233,6.2,True,2026-09-03
534,3,3,2022-06-17,2023-06-12,Completado,471,4.3,True,2026-09-03
1863,7,4,2020-10-06,2021-10-01,En Curso,235,6.2,False,2026-09-03
3105,6,2,2020-10-28,2021-10-23,Completado,471,4.3,True,2026-09-03
3330,2,4,2023-12-08,2024-12-02,En Curso,152,5.2,False,2026-09-03
347,2,3,2022-07-13,2023-07-08,Completado,464,7.0,True,2026-09-03
4283,7,3,2023-10-05,2025-09-24,Completado,940,6.8,True,2026-09-03
2948,1,5,2022-09-11,2023-09-06,En Curso,148,6.4,False,2026-09-03
2593,5,3,2021-12-11,2023-12-01,Completado,936,5.1,True,2026-09-03
1875,10,1,2024-07-26,2025-07-21,En Curso,223,4.7,False,2026-09-03
1347,9,3,2022-09-27,2024-03-20,Completado,719,4.6,True,2026-09-03
4469,7,2,2023-08-29,2024-02-25,Completado,238,5.3,True,2026-09-03
2353,9,5,2023-04-20,2024-10-11,Completado,718,4.4,True,2026-09-03
3180,3,2,2020-09-22,2021-08-05,Abandonado,281,,False,2026-09-03
3838,5,3,2023-10-04,2023-12-08,Abandonado,36,,False,2026-09-03
1937,10,5,2024-07-13,2025-07-08,Completado,461,6.2,True,2026-09-03
4383,10,3,2023-12-09,2024-03-21,Abandonado,107,,False,2026-09-03
1391,2,4,2020-01-30,2022-01-19,En Curso,301,5.7,False,2026-09-03
904,1,3,2024-01-05,2024-07-03,Completado,231,4.7,True,2026-09-03
270,6,5,2023-05-31,2024-05-25,Completado,473,5.2,True,2026-09-03
2437,9,2,2020-12-14,2022-12-04,Completado,935,5.9,True,2026-09-03
653,7,1,2020-10-04,2021-04-02,Completado,239,5.8,True,2026-09-03
1120,2,2,2022-01-21,2023-01-16,Completado,456,6.0,True,2026-09-03
3294,1,1,2024-09-18,2025-09-13,Completado,477,5.2,True,2026-09-03
3404,6,2,2021-06-05,2022-08-09,Abandonado,191,,False,2026-09-03
3687,3,2,2022-12-18,2023-12-13,Completado,460,4.9,True,2026-09-03
3900,10,4,2022-03-21,2022-09-17,En Curso,80,4.6,False,2026-09-03
3953,5,1,2021-05-21,2021-07-10,Abandonado,150,,False,2026-09-03
2859,8,1,2022-02-16,2023-08-10,Completado,710,4.6,True,2026-09-03
4885,3,1,2023-01-29,2024-07-22,Completado,686,5.9,True,2026-09-03
1183,1,1,2022-03-08,2024-02-26,Completado,912,6.4,True,2026-09-03
4997,10,2,2020-08-02,2022-07-23,Completado,936,5.8,True,2026-09-03
3796,2,4,2024-06-23,2025-12-15,En Curso,448,4.8,False,2026-09-03
1235,3,1,2023-12-10,2025-06-02,Completado,702,4.3,True,2026-09-03
547,5,1,2024-08-02,2026-01-24,En Curso,216,6.7,False,2026-09-03
2003,4,2,2021-01-15,2021-07-14,Completado,235,4.9,True,2026-09-03
1168,7,3,2022-01-22,2023-01-17,En Curso,225,6.7,False,2026-09-03
4523,6,1,2020-05-08,2021-05-03,Completado,469,5.3,True,2026-09-03
122,5,5,2022-04-21,2022-09-11,Abandonado,165,,False,2026-09-03
4238,6,2,2023-03-30,2024-03-24,Completado,459,6.1,True,2026-09-03
553,10,4,2020-04-08,2022-03-29,Completado,947,5.4,True,2026-09-03
1896,1,5,2021-08-21,2022-08-16,Completado,463,6.2,True,2026-09-03
1155,2,2,2020-07-10,2022-01-01,En Curso,306,4.4,False,2026-09-03
4414,5,5,2021-06-10,2021-12-07,Completado,228,6.7,True,2026-09-03
1525,6,4,2024-10-08,2025-10-03,Completado,467,5.4,True,2026-09-03
1063,8,4,2023-04-11,2024-04-05,Completado,477,6.9,True,2026-09-03
4483,5,5,2020-02-03,2021-01-28,Completado,479,4.6,True,2026-09-03
4767,8,3,2021-07-09,2022-07-04,Completado,479,5.5,True,2026-09-03
3214,10,2,2023-06-17,2025-06-06,Completado,947,5.3,True,2026-09-03
4023,7,4,2022-12-08,2024-05-31,Completado,708,4.8,True,2026-09-03
1129,8,1,2024-09-02,2025-08-28,Completado,464,6.1,True,2026-09-03
130,2,4,2023-09-03,2024-08-28,Completado,469,4.2,True,2026-09-03
95,4,4,2023-06-12,2024-06-06,En Curso,197,5.3,False,2026-09-03
321,6,3,2021-09-03,2022-08-29,En Curso,223,6.3,False,2026-09-03
2577,1,4,2022-11-03,2024-04-26,Completado,707,4.1,True,2026-09-03
139,2,1,2022-01-19,2023-01-14,Completado,475,6.7,True,2026-09-03
3346,6,1,2021-05-06,2023-04-26,Completado,947,5.9,True,2026-09-03
2744,2,2,2020-04-21,2021-10-13,Completado,690,4.1,True,2026-09-03
3034,3,3,2023-12-01,2024-02-10,Abandonado,224,,False,2026-09-03
313,7,1,2022-03-30,2023-03-25,En Curso,182,5.5,False,2026-09-03
4817,2,2,2020-10-26,2022-04-19,Completado,714,4.8,True,2026-09-03
3700,6,4,2020-03-30,2022-03-20,Completado,940,5.8,True,2026-09-03
1086,1,1,2020-02-17,2021-02-11,Completado,460,4.9,True,2026-09-03
807,5,4,2021-11-09,2023-05-03,En Curso,237,7.0,False,2026-09-03
1216,7,4,2024-04-16,2024-10-13,Completado,234,6.9,True,2026-09-03
1144,2,4,2023-05-21,2023-11-17,En Curso,117,6.9,False,2026-09-03
2881,9,3,2024-12-16,2026-06-09,Completado,712,5.9,True,2026-09-03
1388,1,2,2022-06-25,2023-01-26,Abandonado,400,,False,2026-09-03
2408,10,3,2020-05-11,2020-11-07,Completado,236,5.0,True,2026-09-03
2670,1,3,2023-04-04,2024-03-08,Abandonado,107,,False,2026-09-03
755,9,3,2023-03-06,2024-08-27,Completado,708,5.1,True,2026-09-03
2287,9,4,2021-05-16,2022-05-11,En Curso,224,6.5,False,2026-09-03
3654,1,5,2024-04-23,2026-04-13,Completado,934,5.5,True,2026-09-03
3175,8,3,2020-09-29,2022-03-23,Completado,686,6.9,True,2026-09-03
3412,5,1,2024-10-18,2026-04-11,Completado,698,4.2,True,2026-09-03
2463,2,1,2023-08-03,2025-07-23,En Curso,646,6.7,False,2026-09-03
2220,1,2,2021-08-11,2022-08-06,Completado,463,5.6,True,2026-09-03
2561,2,1,2023-12-21,2024-12-15,Completado,474,5.7,True,2026-09-03
1128,7,4,2020-07-15,2022-01-06,Completado,709,6.2,True,2026-09-03
3321,2,4,2024-12-03,2025-06-01,Completado,230,4.9,True,2026-09-03
3476,2,4,2022-11-12,2023-05-11,Completado,230,4.3,True,2026-09-03
2549,4,3,2023-05-25,2024-05-19,Completado,466,5.3,True,2026-09-03
1833,1,5,2020-03-19,2021-03-14,En Curso,274,5.7,False,2026-09-03
331,1,3,2020-02-21,2021-02-15,Completado,479,4.1,True,2026-09-03
2713,9,5,2024-06-09,2026-05-30,Completado,957,6.3,True,2026-09-03
3617,7,4,2023-04-15,2024-04-09,Completado,469,6.6,True,2026-09-03
446,4,2,2023-01-04,2023-12-30,Completado,457,6.0,True,2026-09-03
4738,9,1,2020-10-24,2022-04-17,Completado,718,6.3,True,2026-09-03
847,10,5,2021-11-01,2023-04-25,Completado,701,6.6,True,2026-09-03
2938,4,2,2022-04-15,2022-10-30,Abandonado,75,,False,2026-09-03
3902,3,4,2024-12-26,2026-06-19,En Curso,425,4.5,False,2026-09-03
4398,5,4,2021-07-24,2022-07-19,Completado,473,6.1,True,2026-09-03
1455,9,5,2024-01-25,2025-01-19,Completado,472,4.6,True,2026-09-03
4481,6,4,2021-08-22,2022-02-18,Completado,236,6.4,True,2026-09-03
4108,1,4,2021-10-26,2023-04-19,Completado,684,5.2,True,2026-09-03
3650,8,4,2021-10-27,2022-10-22,Completado,458,6.9,True,2026-09-03
2891,8,1,2022-04-29,2023-04-24,En Curso,297,4.2,False,2026-09-03
2038,9,2,2021-03-24,2021-09-20,Completado,231,4.4,True,2026-09-03
2405,1,1,2023-02-15,2024-08-08,Completado,690,6.6,True,2026-09-03
3352,6,1,2023-03-08,2024-03-02,En Curso,314,5.4,False,2026-09-03
4234,2,3,2024-06-28,2026-06-18,Completado,950,5.7,True,2026-09-03
2228,8,2,2021-03-12,2021-09-08,Completado,229,4.1,True,2026-09-03
4743,8,2,2023-11-10,2024-11-04,Completado,463,4.4,True,2026-09-03
1623,6,5,2020-04-03,2022-03-24,Completado,941,5.5,True,2026-09-03
962,3,4,2023-03-04,2023-08-31,Completado,229,4.5,True,2026-09-03
4244,5,5,2022-12-14,2024-12-03,En Curso,487,4.0,False,2026-09-03
966,6,1,2024-09-18,2025-09-13,Completado,475,4.9,True,2026-09-03
4682,2,1,2020-03-24,2021-10-10,Abandonado,116,,False,2026-09-03
4224,10,1,2023-10-27,2024-10-21,En Curso,272,5.3,False,2026-09-03
2572,8,3,2020-12-22,2021-12-17,Completado,463,5.9,True,2026-09-03
4082,4,1,2021-12-29,2022-12-24,En Curso,199,6.1,False,2026-09-03
4139,5,1,2024-10-08,2026-04-01,En Curso,220,6.8,False,2026-09-03
1264,7,5,2024-06-06,2024-12-03,En Curso,123,5.8,False,2026-09-03
3313,1,5,2021-07-19,2023-01-10,Completado,711,5.5,True,2026-09-03
4153,6,3,2023-03-06,2024-02-29,En Curso,188,5.4,False,2026-09-03
1311,1,3,2020-04-21,2021-04-16,Completado,467,6.8,True,2026-09-03
40,8,3,2024-09-16,2026-03-10,En Curso,414,5.4,False,2026-09-03
1991,2,5,2021-08-10,2022-08-05,Completado,479,4.1,True,2026-09-03
4503,9,2,2024-10-01,2025-09-26,En Curso,229,5.6,False,2026-09-03
3726,7,5,2021-09-16,2022-09-11,Completado,467,6.7,True,2026-09-03
4672,9,4,2020-07-06,2021-07-01,Completado,465,5.6,True,2026-09-03
64,7,5,2024-06-11,2025-07-24,Abandonado,373,,False,2026-09-03
1928,6,5,2023-02-09,2023-08-08,En Curso,124,5.7,False,2026-09-03
4248,4,2,2024-07-20,2026-01-11,Completado,713,6.4,True,2026-09-03
376,10,4,2020-07-01,2021-03-02,Abandonado,297,,False,2026-09-03
3731,10,2,2024-10-28,2025-10-23,Completado,461,4.3,True,2026-09-03
1851,9,5,2021-03-09,2022-03-04,Completado,464,4.8,True,2026-09-03
3084,4,1,2023-06-14,2023-08-24,Abandonado,32,,False,2026-09-03
1420,10,1,2021-03-15,2023-03-05,En Curso,555,4.5,False,2026-09-03
4413,4,1,2024-11-06,2026-04-30,Completado,703,6.3,True,2026-09-03
2446,7,4,2024-05-20,2025-11-11,Completado,690,5.9,True,2026-09-03
2564,9,4,2024-11-26,2026-05-20,Completado,700,6.0,True,2026-09-03
3490,3,5,2021-05-17,2022-04-18,Abandonado,84,,False,2026-09-03
1717,9,5,2024-12-06,2025-05-29,Abandonado,47,,False,2026-09-03
607,3,5,2021-08-17,2022-08-12,Completado,473,4.1,True,2026-09-03
2406,7,3,2021-05-29,2021-11-25,Completado,229,6.5,True,2026-09-03
342,1,4,2022-05-11,2023-11-02,Completado,713,5.4,True,2026-09-03
2312,7,5,2020-10-12,2022-10-02,En Curso,360,5.1,False,2026-09-03
1495,10,2,2024-03-13,2024-07-09,Abandonado,72,,False,2026-09-03
2342,5,3,2020-09-09,2021-03-08,Completado,232,4.1,True,2026-09-03
1733,3,5,2023-10-09,2024-02-22,Abandonado,95,,False,2026-09-03
4274,4,5,2021-03-15,2021-09-11,Completado,231,4.7,True,2026-09-03
3487,8,1,2020-05-25,2020-11-21,Completado,237,5.3,True,2026-09-03
4684,2,5,2024-02-26,2025-04-30,Abandonado,159,,False,2026-09-03
4568,5,1,2020-08-05,2022-01-27,Completado,715,5.3,True,2026-09-03
2517,2,4,2024-02-09,2024-03-27,Abandonado,208,,False,2026-09-03
1497,2,5,2020-11-25,2021-08-16,Abandonado,130,,False,2026-09-03
2239,3,5,2021-11-30,2022-11-25,Completado,459,5.0,True,2026-09-03
4853,8,1,2023-08-08,2025-01-29,En Curso,227,5.8,False,2026-09-03
4270,7,1,2022-07-06,2023-07-01,En Curso,179,6.9,False,2026-09-03
3596,6,5,2024-08-20,2026-02-11,Completado,700,6.4,True,2026-09-03
4957,9,3,2024-05-16,2024-11-12,Completado,233,4.1,True,2026-09-03
3364,6,3,2020-03-26,2021-08-12,Abandonado,211,,False,2026-09-03
2658,8,5,2020-09-20,2021-09-15,Completado,457,6.8,True,2026-09-03
